store_ratio,basket_ratio,category_1,store_score,category_2,store_presence,score_1,score_2,score_3,score_4,time,popularity
0.6729999999999999,0.902,2,-2.392,1,0.0591,0.000262,0.0558,0.5379999999999999,100.012,194240,4
0.769,0.767,7,-11.905,1,0.0017699999999999,0.00197,0.0573,0.478,105.474,196933,4
0.457,0.64,0,-12.231,1,0.000384,0.0001419999999999,0.0611,0.634,156.203,230027,4
0.66,0.816,2,-6.61,1,0.168,0.0181,0.0608,0.6779999999999999,111.346,263040,4
0.531,0.8540000000000001,10,-3.149,1,0.288,0.0,0.0773,0.456,94.419,190000,4
0.36,0.527,9,-9.883,1,0.2289999999999999,0.000792,0.0536,0.247,132.639,354640,4
0.74,0.451,4,-13.428,0,0.959,0.057,0.098,0.913,141.697,304440,3
0.746,0.775,0,-7.871,1,0.629,0.000548,0.0622,0.594,120.009,191739,4
0.794,0.736,5,-3.831,0,0.379,0.0,0.0686,0.962,89.965,189333,4
0.7120000000000001,0.531,10,-5.745,0,0.218,0.0,0.074,0.5479999999999999,83.98299999999999,182784,4
0.787,0.667,2,-4.68,1,0.335,0.0,0.0667,0.961,137.01,81091,4
0.6920000000000001,0.425,3,-12.271,1,0.916,0.732,0.0711,0.6759999999999999,80.017,128813,4
0.647,0.7829999999999999,6,-7.712999999999999,0,0.0404,0.124,0.0635,0.924,112.373,190773,4
0.371,0.00246,5,-31.159,0,0.995,0.963,0.0895,0.163,73.543,274560,4
0.718,0.5539999999999999,11,-8.041,0,0.607,1.22e-05,0.0766,0.698,113.974,230053,4
0.6890000000000001,0.412,7,-7.523,0,0.488,0.00016,0.0659,0.537,126.754,184060,4
0.564,0.612,2,-9.119,1,0.551,1.12e-05,0.0915,0.13,126.899,328067,4
0.7140000000000001,0.937,6,-2.947,1,0.206,0.0,0.0731,0.964,124.13,194147,4
0.773,0.6559999999999999,3,-10.88,0,0.2019999999999999,0.00323,0.0697,0.971,119.754,218627,4
0.722,0.213,0,-14.046,1,0.944,0.889,0.0987,0.162,120.16,210599,4
0.481,0.134,1,-17.099,1,0.608,9.02e-05,0.0992,0.0753,120.27,236276,3
0.647,0.655,4,-6.615,0,0.799,0.8420000000000001,0.0861,0.743,121.049,229227,4
0.427,0.946,7,-2.188,1,0.000118,0.0253,0.0604,0.237,101.305,260773,4
0.366,0.726,4,-4.479,1,0.000988,0.000108,0.0969999999999999,0.246,137.124,238826,4
0.84,0.369,6,-11.207,1,0.905,0.922,0.0963,0.288,138.01,161853,4
0.68,0.821,0,-3.77,1,0.0956,0.00315,0.0826,0.5710000000000001,105.986,173266,4
0.589,0.384,10,-15.075,0,0.1119999999999999,2.8000000000000003e-05,0.0596,0.354,132.909,256427,4
0.506,0.528,2,-5.339,1,0.7909999999999999,0.0,0.067,0.2689999999999999,98.009,304898,1
0.491,0.853,2,-5.419,1,0.00587,2.38e-06,0.0875,0.74,138.8,212893,4
0.629,0.00643,3,-26.296,1,0.995,0.947,0.0991,0.499,59.95,120459,3
0.529,0.509,7,-16.646,0,0.701,0.917,0.0864,0.257,113.625,356667,5
0.402,0.215,0,-12.825,0,0.7829999999999999,0.0185,0.103,0.1669999999999999,109.775,288000,3
0.89,0.7290000000000001,7,-9.645,1,0.7040000000000001,0.35,0.0668,0.912,111.691,356787,4
0.564,0.265,1,-10.692,1,0.752,0.672,0.0587,0.635,87.214,187453,4
0.591,0.488,7,-7.803,0,0.522,2.67e-06,0.0879,0.3389999999999999,82.54299999999999,148909,3
0.397,0.0185,7,-32.417,1,0.995,0.917,0.0828,0.256,128.58,292987,3
0.649,0.767,11,-3.838,0,0.24,0.0,0.0929,0.608,149.918,227173,4
0.792,0.1639999999999999,10,-12.847,0,0.826,0.893,0.0982,0.354,90.125,85354,4
0.643,0.446,6,-7.061,0,0.493,0.733,0.0969,0.856,139.006,191001,4
0.499,0.564,9,-9.736,0,0.5820000000000001,0.8809999999999999,0.087,0.5589999999999999,154.024,171480,4
0.5870000000000001,0.409,7,-7.153,0,0.8390000000000001,0.0214,0.0947,0.3389999999999999,120.028,221280,4
0.593,0.74,8,-6.12,1,0.363,2.22e-05,0.102,0.502,118.008,208107,4
0.475,0.922,11,-5.136,0,0.0073799999999999,0.0218,0.07,0.535,154.99,213680,4
0.365,0.1159999999999999,3,-27.249,0,0.984,0.915,0.0917,0.193,126.305,130125,3
0.746,0.187,1,-18.009,0,0.906,0.91,0.0965,0.178,140.142,109714,4
0.53,0.8290000000000001,3,-2.526,0,0.0741,0.0,0.0993,0.423,101.85,221813,4
0.657,0.8270000000000001,5,-4.0360000000000005,1,0.000704,0.00534,0.065,0.69,145.889,190186,4
0.887,0.685,1,-15.42,1,0.242,0.0163,0.0962,0.7140000000000001,115.702,282107,4
0.7290000000000001,0.414,7,-6.138,0,0.291,0.0,0.0793,0.565,85.729,232096,3
0.6990000000000001,0.0418,0,-26.124,0,0.995,0.93,0.0791,0.115,105.03,126857,4
0.496,0.5529999999999999,2,-10.452,1,0.773,0.00371,0.0842,0.2289999999999999,150.048,314907,4
0.532,0.465,0,-9.45,1,0.7040000000000001,0.314,0.0994,0.131,95.981,316574,4
0.5589999999999999,0.62,0,-6.617000000000001,1,0.787,0.0,0.0986,0.531,79.62899999999999,194482,4
0.262,0.0557,0,-20.133,1,0.99,0.851,0.091,0.0395,108.929,152907,4
0.187,0.0306,5,-27.399,0,0.991,0.968,0.0979,0.036,96.639,160227,4
0.634,0.927,2,-4.468,1,0.027,0.0,0.0986,0.88,146.094,258432,4
0.7709999999999999,0.19,4,-12.512,0,0.594,0.8909999999999999,0.0892,0.156,120.027,185049,4
0.7240000000000001,0.498,1,-4.563,0,0.29,0.0,0.0996,0.8690000000000001,169.976,219336,4
0.2269999999999999,0.2269999999999999,7,-22.751,1,0.938,0.973,0.1,0.0334,66.28699999999999,213746,4
0.514,0.828,5,-4.864,1,0.00948,0.0001419999999999,0.0687,0.547,123.933,214500,4
0.977,0.897,0,-3.943,1,0.022,0.0389,0.0956,0.915,122.004,182773,4
0.754,0.462,10,-12.399,1,0.324,0.79,0.0997,0.715,169.981,183529,4
0.7759999999999999,0.8220000000000001,1,-5.662999999999999,1,0.698,0.0,0.103,0.953,93.559,309573,4
0.6940000000000001,0.8809999999999999,1,-4.053,0,0.0153,0.0196,0.0851,0.924,121.554,231787,4
0.6729999999999999,0.8859999999999999,1,-4.44,0,0.185,0.0,0.0826,0.795,97.012,216773,4
0.7809999999999999,0.851,10,-5.723,1,0.000387,0.115,0.0829,0.767,124.025,207097,4
0.532,0.66,1,-4.414,0,0.16,0.0,0.0943,0.26,82.39,163373,4
0.7859999999999999,0.773,7,-5.042,1,0.152,2.45e-06,0.103,0.573,115.997,263880,4
0.375,0.181,9,-21.702,0,0.941,0.8590000000000001,0.0831,0.132,137.93200000000002,183913,4
0.485,0.911,3,-5.749,1,8.669999999999999e-05,0.0,0.092,0.568,89.956,249067,4
0.662,0.884,9,-4.104,0,0.0139999999999999,3.7e-05,0.087,0.484,128.029,191250,4
0.391,0.435,5,-13.318,1,0.921,0.675,0.0937,0.0424,100.299,214336,4
0.516,0.0553,2,-27.568,1,0.983,0.861,0.0971,0.564,144.72799999999998,99077,4
0.7929999999999999,0.428,0,-7.34,1,0.0736,0.0,0.079,0.16,120.942,169587,4
0.5489999999999999,0.0209,7,-20.595,1,0.992,0.918,0.0714,0.172,64.05,146443,4
0.746,0.583,11,-8.706,0,0.166,0.0,0.0754,0.852,147.83100000000002,173375,4
0.6809999999999999,0.737,4,-5.246,0,0.0291,7.16e-06,0.0856,0.278,109.95,220636,4
0.8270000000000001,0.682,6,-7.111000000000001,0,0.0004799999999999,0.0187,0.1009999999999999,0.933,117.967,234773,4
0.285,0.86,4,-5.882000000000001,1,0.000851,0.0,0.0815,0.209,106.613,264413,3
0.423,0.337,9,-16.375999999999998,0,0.973,0.956,0.0967,0.1369999999999999,93.994,140426,4
0.637,0.129,11,-17.082,1,0.887,0.0,0.0719,0.298,125.802,227619,4
0.674,0.892,6,-3.498,1,0.0563,0.0,0.067,0.725,109.909,178534,4
0.627,0.6729999999999999,9,-5.291,0,0.17,0.0,0.0948,0.499,174.523,278187,4
0.682,0.914,4,-6.72,0,0.0584,2.07e-06,0.0609,0.4529999999999999,119.985,157000,4
0.5529999999999999,0.823,9,-1.786,1,0.21,2.63e-06,0.0796,0.5660000000000001,100.016,167702,4
0.62,0.93,8,-5.615,1,0.0662,0.0,0.0788,0.675,126.041,206920,4
0.563,0.8190000000000001,5,-3.646,0,0.11,1.77e-06,0.104,0.523,105.881,190189,4
0.382,0.61,7,-16.082,1,0.665,0.934,0.0831,0.477,163.923,136339,5
0.693,0.6779999999999999,8,-7.159,1,0.0154,6.05e-06,0.1009999999999999,0.4039999999999999,103.952,228267,4
0.733,0.8859999999999999,9,-4.295,1,0.168,0.0,0.0742,0.7170000000000001,100.033,231733,4
0.7490000000000001,0.132,8,-21.483,1,0.589,0.862,0.0878,0.804,67.985,121058,5
0.759,0.852,10,-6.535,0,0.774,0.0267,0.0917,0.889,80.619,306533,4
0.512,0.952,9,-3.285,0,8.63e-05,4.16e-05,0.0544,0.171,122.985,227267,4
0.679,0.7120000000000001,2,-6.702000000000001,1,0.172,0.0255,0.0596,0.563,123.008,180480,4
0.8859999999999999,0.26,1,-11.675999999999998,1,0.7929999999999999,0.000429,0.0901,0.516,138.05200000000002,256560,4
0.595,0.379,10,-12.058,0,0.271,2.81e-05,0.1,0.4479999999999999,92.006,279333,4
0.218,0.32,7,-16.623,1,0.784,0.929,0.1009999999999999,0.0425,135.901,310000,5
0.518,0.241,3,-11.758,0,0.959,0.000707,0.0895,0.245,96.927,223860,4
0.768,0.8290000000000001,5,-5.109,1,0.0964,2.92e-05,0.0969999999999999,0.962,118.773,234333,4
0.648,0.938,1,-3.298,1,0.0339,1.28e-06,0.0564,0.8490000000000001,78.49600000000001,200467,4
0.247,0.589,2,-5.267,1,0.509,0.00044,0.0851,0.374,115.719,258621,4
0.812,0.857,9,-6.149,1,0.0948,0.0185,0.0863,0.6629999999999999,120.015,302414,4
0.211,0.157,0,-23.833,1,0.898,0.8759999999999999,0.093,0.0883,79.617,269500,4
0.579,0.872,0,-6.126,1,0.159,0.0,0.0935,0.7609999999999999,76.214,235560,4
0.6659999999999999,0.6409999999999999,11,-5.751,0,0.5710000000000001,0.0,0.0955,0.738,74.684,201240,4
0.7090000000000001,0.8240000000000001,1,-8.824,1,0.207,0.000307,0.0888,0.867,118.818,291293,4
0.41,0.0105,6,-25.507,1,0.992,0.959,0.104,0.12,65.255,140666,3
0.483,0.0207,9,-29.036,0,0.996,0.961,0.0862,0.573,74.789,158625,3
0.4429999999999999,0.159,6,-17.820999999999998,1,0.894,0.757,0.0985,0.301,136.843,220347,4
0.815,0.715,4,-4.65,0,0.3,4.83e-06,0.091,0.7859999999999999,176.007,345241,4
0.654,0.156,4,-19.307,1,0.981,0.914,0.0854,0.259,109.998,195550,4
0.188,0.147,1,-21.259,1,0.989,7.43e-05,0.0986,0.092,80.709,176827,5
0.622,0.213,2,-10.025,0,0.71,0.856,0.099,0.1169999999999999,80.023,121500,4
0.723,0.8740000000000001,7,-4.37,1,0.5,0.0,0.0877,0.8270000000000001,155.109,249813,4
0.511,0.7929999999999999,5,-10.595999999999998,0,0.0573,0.9,0.103,0.0371,118.635,344982,4
0.618,0.6829999999999999,4,-4.621,1,0.0295,0.0,0.0753,0.3329999999999999,126.029,188839,4
0.802,0.8859999999999999,3,-5.171,0,0.3379999999999999,0.0,0.0724,0.883,95.017,194993,4
0.86,0.517,11,-7.494,0,0.0256,0.0,0.0995,0.35,123.021,228452,4
0.78,0.921,11,-5.597,0,0.012,0.000171,0.0817,0.727,120.005,176500,4
0.63,0.478,11,-10.589,1,0.318,6.49e-05,0.0942,0.2789999999999999,92.491,250120,4
0.574,0.2,10,-13.781,1,0.895,0.0428,0.1009999999999999,0.203,131.696,189507,4
0.31,0.509,5,-10.122,0,0.00137,0.955,0.0981,0.223,99.267,224652,5
0.544,0.98,10,-4.495,0,3.4200000000000005e-05,6.85e-06,0.0689,0.191,120.026,229816,4
0.831,0.629,11,-6.962000000000001,0,0.0179,0.7040000000000001,0.0784,0.918,117.995,287387,4
0.5660000000000001,0.861,10,-7.542999999999999,1,0.143,0.000213,0.0817,0.862,173.793,155493,5
0.628,0.672,7,-10.588,1,0.000741,0.00389,0.0704,0.113,94.96,230000,4
0.4429999999999999,0.205,11,-12.685,0,0.835,4.9e-05,0.0991,0.109,132.99,216539,4
0.6509999999999999,0.6970000000000001,7,-2.427,0,0.8140000000000001,0.0,0.1009999999999999,0.301,89.95700000000001,246000,4
0.76,0.479,2,-5.574,1,0.556,0.0,0.0703,0.913,89.911,158040,4
0.363,0.147,4,-20.133,1,0.738,0.907,0.1009999999999999,0.0378,84.486,197933,4
0.289,0.0386,0,-24.586,1,0.982,0.875,0.0802,0.0395,68.734,195429,3
0.688,0.411,11,-9.343,0,0.308,5.11e-06,0.0686,0.8640000000000001,80.699,305160,4
0.3929999999999999,0.486,6,-10.908,0,0.877,0.433,0.0992,0.467,169.50599999999997,186598,4
0.7440000000000001,0.518,6,-6.945,0,0.217,0.0,0.104,0.407,90.05799999999999,165333,4
0.609,0.516,4,-9.269,1,0.307,0.0135,0.0995,0.439,140.985,273893,4
0.215,0.145,8,-17.939,1,0.93,0.0712,0.099,0.411,139.747,173707,4
0.705,0.7340000000000001,2,-5.08,0,0.28,7.140000000000001e-05,0.093,0.457,94.996,210915,4
0.6409999999999999,0.732,5,-7.57,1,0.0139,2.61e-06,0.062,0.763,92.057,262107,4
0.69,0.287,9,-9.172,1,0.8490000000000001,0.895,0.0948,0.465,80.64,150293,3
0.698,0.429,0,-9.246,0,0.148,0.691,0.1009999999999999,0.54,134.946,191975,4
0.294,0.356,3,-11.963,1,0.904,0.205,0.0995,0.492,178.083,136347,3
0.504,0.5539999999999999,1,-12.085,1,0.347,1.36e-05,0.0963,0.386,140.005,253773,4
0.196,0.0951,0,-23.624,1,0.977,0.934,0.103,0.0308,74.15,322479,3
0.395,0.866,2,-3.378,1,0.7340000000000001,0.12,0.0927,0.745,113.63,345133,4
0.708,0.3329999999999999,2,-10.456,0,0.797,0.916,0.104,0.5720000000000001,86.676,72000,4
0.701,0.866,2,-4.225,0,0.5589999999999999,0.0503,0.0928,0.617,128.994,213306,4
0.762,0.426,8,-6.865,1,0.0442,0.0,0.0858,0.5820000000000001,167.827,151705,4
0.4429999999999999,0.0354,3,-30.578000000000003,1,0.993,0.914,0.0937,0.223,85.081,245000,4
0.967,0.738,11,-4.3,0,0.222,1.36e-06,0.0578,0.931,118.975,310227,4
0.922,0.921,7,-5.026,1,0.645,0.00536,0.0972,0.73,101.986,264824,4
0.473,0.0396,5,-28.286,1,0.992,0.933,0.0586,0.3,101.424,154080,4
0.792,0.93,1,-3.742,0,0.0466,0.000538,0.0772,0.785,125.987,179048,4
0.7440000000000001,0.612,0,-6.386,1,0.0723,0.000532,0.0692,0.961,114.991,142187,4
0.7070000000000001,0.407,11,-7.045,1,0.35,0.0002529999999999,0.0564,0.532,127.252,210867,4
0.953,0.843,7,-4.27,1,0.154,0.0,0.0761,0.906,134.02100000000002,173731,4
0.402,0.8590000000000001,1,-4.41,0,0.0394,0.0,0.0745,0.514,95.31,211547,4
0.481,0.632,5,-7.056,1,0.299,1.2e-05,0.103,0.44,147.412,209546,4
0.8190000000000001,0.599,11,-6.778,1,0.347,0.8240000000000001,0.083,0.489,127.986,246507,4
0.25,0.16,11,-21.138,0,0.949,0.945,0.0919,0.0392,126.112,222916,4
0.37,0.96,3,-4.162,0,0.000241,0.0116,0.0563,0.7170000000000001,89.428,224133,4
0.407,0.0080299999999999,3,-23.868,1,0.991,0.948,0.0993,0.154,81.958,160368,4
0.498,0.949,11,-4.367,0,0.000324,0.0232,0.0783,0.517,95.027,180691,3
0.526,0.979,9,-5.15,0,0.00737,0.345,0.0733,0.288,119.758,151750,4
0.457,0.0252,3,-35.116,1,0.996,0.875,0.0975,0.168,74.137,138840,4
0.82,0.585,5,-11.859000000000002,0,0.315,0.723,0.0786,0.965,93.904,357480,4
0.7440000000000001,0.312,3,-16.504,0,0.3779999999999999,0.725,0.0993,0.71,112.617,195865,3
0.73,0.644,2,-14.015999999999998,0,0.955,0.928,0.103,0.82,125.011,356461,4
0.659,0.539,4,-11.295,0,0.0064,0.3879999999999999,0.0771,0.0727,105.009,198857,4
0.475,0.0289999999999999,9,-29.253,1,0.969,0.921,0.0712,0.1169999999999999,139.971,219643,4
0.392,0.152,2,-11.494000000000002,1,0.8109999999999999,2.08e-05,0.103,0.107,75.895,317935,3
0.6920000000000001,0.4429999999999999,1,-5.671,1,0.214,0.0,0.06,0.363,127.899,178800,4
0.51,0.721,7,-4.107,1,0.00406,0.00718,0.103,0.562,90.314,162833,4
0.436,0.154,9,-8.142999999999999,0,0.906,0.0,0.102,0.231,131.53799999999998,144038,4
0.828,0.6890000000000001,7,-7.877999999999999,1,0.325,0.0384,0.0808,0.853,123.931,216015,4
0.583,0.216,2,-13.345,1,0.895,0.645,0.102,0.173,88.39299999999999,248386,4
0.341,0.552,8,-10.503,1,8.02e-05,0.616,0.0591,0.486,121.361,182493,4
0.764,0.4679999999999999,9,-14.619000000000002,0,0.5329999999999999,0.0,0.0755,0.91,89.98700000000001,338547,4
0.557,0.2789999999999999,6,-7.757000000000001,1,0.868,1.25e-05,0.0978,0.263,102.727,191280,4
0.638,0.594,9,-8.374,0,0.5710000000000001,0.000193,0.0883,0.606,160.007,207740,4
0.429,0.0434,5,-17.699,1,0.772,0.948,0.0915,0.949,82.84899999999999,85475,3
0.81,0.511,5,-6.924,0,0.12,0.0,0.0832,0.8370000000000001,151.947,154998,4
0.165,0.165,0,-21.675,1,0.94,0.925,0.092,0.034,86.45100000000001,202000,3
0.381,0.262,8,-13.999,1,0.7,0.0,0.104,0.377,145.532,201295,4
0.508,0.0159,2,-30.89,0,0.995,0.938,0.0809,0.493,69.665,120875,5
0.285,0.0965,3,-19.764,1,0.994,0.882,0.0943,0.337,88.021,193919,4
0.281,0.0333,6,-31.46,1,0.994,0.959,0.0995,0.1689999999999999,90.25,190500,1
0.81,0.955,4,-3.148,0,0.36,0.0099099999999999,0.0579999999999999,0.923,151.97,83448,4
0.659,0.295,11,-8.527999999999999,0,0.426,6.95e-05,0.0795,0.36,74.03699999999999,277297,4
0.732,0.795,8,-2.263,1,0.0632,0.0,0.0569,0.693,100.954,229400,4
0.721,0.868,4,-5.607,0,0.0259,0.451,0.102,0.884,90.0,148562,4
0.5589999999999999,0.0738,2,-24.326,1,0.991,0.956,0.0914,0.174,109.982,139085,4
0.436,0.682,7,-10.598,1,0.0409999999999999,0.000155,0.0712,0.416,132.66299999999998,316427,4
0.64,0.649,2,-10.345,1,0.216,8.3e-05,0.0551,0.865,124.825,221053,4
0.638,0.489,11,-6.206,1,0.5820000000000001,0.0,0.0965,0.5479999999999999,106.915,152523,4
0.465,0.0191,4,-33.904,0,0.987,0.937,0.0978,0.124,99.807,122611,4
0.916,0.502,8,-9.389,1,0.0156,0.0,0.0815,0.374,144.00799999999998,220706,4
0.4579999999999999,0.0108,2,-29.707,1,0.996,0.938,0.0724,0.135,115.141,328800,4
0.921,0.585,10,-6.832999999999999,0,0.0255,0.000649,0.0773,0.228,128.009,221719,4
0.529,0.6920000000000001,10,-9.126,1,0.471,0.0,0.0868,0.638,89.098,178253,4
0.5429999999999999,0.284,5,-13.205,1,0.6829999999999999,0.0,0.1009999999999999,0.409,125.558,158227,4
0.727,0.937,11,-2.8710000000000004,0,0.00417,0.0,0.091,0.7490000000000001,132.067,219493,4
0.4629999999999999,0.00485,0,-24.489,1,0.993,0.9,0.0984,0.0388,68.82300000000001,177324,4
0.461,0.147,4,-14.022,1,0.918,0.000638,0.0846,0.267,78.809,193800,1
0.5479999999999999,0.644,10,-12.17,1,0.377,0.0327,0.102,0.8809999999999999,149.014,259650,4
0.912,0.907,1,-3.799,1,0.00141,0.0,0.0614,0.6659999999999999,134.013,166661,4
0.821,0.598,9,-6.812,1,0.359,1.7199999999999998e-05,0.0653,0.956,132.043,84771,4
0.7190000000000001,0.5660000000000001,5,-6.156000000000001,0,0.113,3.94e-06,0.075,0.759,164.93900000000002,229997,4
0.665,0.128,2,-21.172,1,0.935,0.938,0.0979,0.413,104.434,154333,4
0.413,0.17,3,-21.032,1,0.979,0.8959999999999999,0.1009999999999999,0.125,122.531,227499,3
0.688,0.552,7,-9.313,1,0.6890000000000001,0.1939999999999999,0.0853,0.892,110.082,339267,4
0.653,0.1669999999999999,5,-19.743,1,0.958,0.931,0.0986,0.461,75.962,106899,3
0.161,0.0792,8,-28.714,1,0.8190000000000001,0.7490000000000001,0.0971,0.0316,139.613,186500,4
0.451,0.414,3,-10.857,1,0.7120000000000001,9.33e-05,0.0821,0.764,165.61700000000002,372600,4
0.3329999999999999,0.0575,0,-22.933000000000003,1,0.99,0.888,0.0974,0.0399,82.571,283636,3
0.395,0.147,2,-19.174,0,0.984,0.909,0.0724,0.1669999999999999,164.176,201951,4
0.6,0.851,11,-4.645,1,0.00566,9.78e-06,0.0891,0.727,98.007,186119,4
0.82,0.6459999999999999,7,-9.882,1,0.0815,0.00626,0.0831,0.8740000000000001,110.786,292507,4
0.507,0.85,5,-5.678999999999999,1,0.3779999999999999,0.0,0.0567,0.847,171.8,183733,4
0.8740000000000001,0.63,1,-3.585,1,0.0578,0.00479,0.0582,0.7170000000000001,95.0,281600,4
0.355,0.3979999999999999,9,-12.825,0,0.27,0.547,0.0633,0.127,139.825,269143,4
0.2689999999999999,0.1,1,-28.801,1,0.995,0.96,0.103,0.358,169.02900000000002,155000,4
0.867,0.908,11,-4.993,0,0.319,4.73e-05,0.0682,0.785,123.924,152903,4
0.82,0.706,11,-10.099,1,0.205,0.0241,0.0732,0.932,98.333,247627,4
0.574,0.3289999999999999,1,-6.829,1,0.22,0.0,0.0986,0.356,130.993,237933,4
0.527,0.303,6,-18.496,1,0.763,0.883,0.0609,0.5820000000000001,96.469,330000,4
0.579,0.726,10,-7.018,0,0.176,0.816,0.0876,0.792,124.04,303853,4
0.7290000000000001,0.621,7,-14.886,0,0.0111,0.938,0.0656,0.322,126.015,235436,4
0.6679999999999999,0.965,7,-2.293,1,0.0579,0.000867,0.0566,0.722,128.012,190346,4
0.8859999999999999,0.78,6,-7.626,1,0.347,0.0,0.0836,0.636,106.001,133585,4
0.54,0.3339999999999999,1,-11.611,0,0.157,0.912,0.0695,0.594,91.631,256520,4
0.419,0.978,5,-3.909,1,0.00703,0.0119,0.0882,0.424,164.049,327680,4
0.736,0.6940000000000001,0,-5.202000000000001,0,0.741,0.0,0.0772,0.7170000000000001,134.957,199834,4
0.679,0.731,7,-5.522,0,0.00518,0.000127,0.0614,0.727,99.984,237912,4
0.31,0.00947,1,-29.5,1,0.992,0.928,0.0925,0.12,91.355,173521,4
0.6609999999999999,0.662,7,-4.8,0,0.773,1.54e-06,0.1,0.546,137.839,217000,4
0.643,0.256,10,-9.758,1,0.7290000000000001,1.02e-06,0.0994,0.444,94.999,215611,4
0.655,0.617,2,-5.289,1,0.616,0.0,0.0964,0.674,82.885,281808,4
0.672,0.642,5,-4.035,1,0.0981,0.0,0.1,0.494,121.981,196453,4
0.591,0.551,2,-13.72,1,0.187,0.0006519999999999,0.0749,0.877,100.326,175933,4
0.264,0.0556,9,-23.917,1,0.964,0.91,0.0783,0.0487,99.381,309304,3
0.765,0.499,0,-8.193999999999999,1,0.266,0.928,0.0642,0.243,160.084,123000,4
0.4429999999999999,0.0038799999999999,6,-31.576,1,0.995,0.953,0.0958,0.367,70.292,153600,3
0.534,0.427,2,-13.008,1,0.428,0.0,0.093,0.779,176.418,305440,3
0.825,0.904,5,-5.414,0,0.257,1.21e-05,0.0715,0.528,129.036,230558,4
0.89,0.513,1,-5.996,1,0.0706,0.0,0.102,0.61,136.02,114133,4
0.7709999999999999,0.6890000000000001,11,-9.928,0,0.151,0.0,0.0705,0.807,111.029,266733,4
0.59,0.6709999999999999,9,-6.098,1,0.0484,0.0,0.0604,0.4379999999999999,149.982,169801,4
0.2789999999999999,0.0331,0,-21.254,1,0.775,0.00863,0.0938,0.212,98.321,157500,4
0.795,0.6940000000000001,5,-9.124,0,0.412,0.00128,0.0943,0.711,110.017,361000,4
0.5529999999999999,0.586,11,-6.319,1,0.6970000000000001,0.0,0.0813,0.4429999999999999,126.684,196373,4
0.61,0.352,9,-8.622,1,0.857,0.00148,0.0717,0.184,111.016,237000,4
0.568,0.418,5,-9.218,1,0.762,0.882,0.096,0.5760000000000001,92.956,265093,4
0.649,0.929,10,-4.417,1,0.126,0.0265,0.057,0.752,110.235,194267,4
0.71,0.932,4,-5.272,0,0.384,0.00207,0.0959,0.698,97.048,173814,4
0.648,0.672,5,-9.322,1,0.2319999999999999,0.113,0.1,0.178,99.992,268886,4
0.812,0.805,9,-3.83,0,0.00677,0.0,0.0833,0.568,119.958,169812,4
0.672,0.731,10,-10.139,1,0.7929999999999999,2.5e-06,0.0687,0.943,102.98,149027,4
0.331,0.162,2,-19.794,1,0.975,0.0924,0.0789,0.203,160.907,244613,3
0.456,0.579,0,-5.665,1,0.0898,2.48e-06,0.0992,0.1639999999999999,147.28,224343,4
0.183,0.156,9,-19.424,0,0.977,0.925,0.0581,0.039,65.875,158299,4
0.889,0.863,11,-3.011,1,0.289,0.000603,0.0798,0.7759999999999999,112.953,201000,4
0.638,0.599,5,-6.622000000000001,1,0.591,0.0,0.0764,0.654,90.041,294173,4
0.413,0.266,3,-16.192999999999998,0,0.963,0.918,0.104,0.214,61.237,172823,4
0.75,0.807,11,-5.06,0,0.0319,2.46e-05,0.0778,0.8029999999999999,126.998,216898,4
0.5589999999999999,0.358,6,-12.376,0,0.975,0.856,0.1009999999999999,0.1669999999999999,106.931,149918,4
0.372,0.898,9,-4.425,1,0.0189,3.06e-06,0.0669,0.6629999999999999,130.023,195973,4
0.7290000000000001,0.8440000000000001,5,-8.824,1,0.149,2.87e-06,0.0604,0.777,131.459,275440,4
0.5589999999999999,0.775,7,-5.482,1,0.295,0.465,0.0972,0.733,105.977,63053,4
0.47,0.341,4,-8.337,0,0.193,0.0,0.102,0.144,59.973,254000,4
0.447,0.3429999999999999,9,-8.677,1,0.6920000000000001,0.00067,0.0689,0.6409999999999999,130.917,161587,4
0.34,0.121,5,-18.949,1,0.993,0.914,0.0852,0.203,148.71200000000002,214747,4
0.772,0.6829999999999999,7,-2.867,0,0.0533,0.0,0.0936,0.773,168.04,199813,4
0.594,0.426,8,-12.699000000000002,0,0.346,0.923,0.104,0.205,150.016,178800,4
0.409,0.544,10,-8.947000000000001,1,0.3389999999999999,0.0,0.0912,0.45,160.046,365812,3
0.482,0.36,1,-13.888,1,0.784,0.921,0.0888,0.0417,170.00400000000002,289512,3
0.67,0.32,4,-12.205,0,0.856,0.0003509999999999,0.0972,0.341,127.043,237697,4
0.523,0.303,9,-16.142,0,0.88,0.5770000000000001,0.0815,0.113,110.567,193631,5
0.276,0.1969999999999999,5,-24.951,0,0.992,0.919,0.1,0.4,75.641,58227,4
0.6659999999999999,0.8170000000000001,2,-6.072,1,0.115,1.18e-05,0.0668,0.826,120.02,221120,4
0.645,0.904,2,-4.532,1,0.0293,0.0,0.0834,0.6709999999999999,105.97,225560,4
0.4529999999999999,0.1009999999999999,7,-13.013,1,0.914,0.0,0.0889,0.153,75.145,210173,4
0.87,0.91,1,-3.626,1,0.037,3.26e-05,0.0546,0.725,149.787,209797,4
0.85,0.536,0,-7.239,1,0.32,0.0,0.0682,0.8390000000000001,90.04,222401,4
0.637,0.843,5,-5.412999999999999,1,0.0151,0.0,0.0876,0.434,109.012,220733,4
